@relation unbalanced

@attribute WBN_GC_L_0.25 numeric
@attribute WBN_GC_H_0.25 numeric
@attribute WBN_GC_L_0.50 numeric
@attribute WBN_GC_H_0.50 numeric
@attribute WBN_GC_L_0.75 numeric
@attribute WBN_GC_H_0.75 numeric
@attribute WBN_GC_L_1.00 numeric
@attribute WBN_GC_H_1.00 numeric
@attribute WBN_EN_L_0.25 numeric
@attribute WBN_EN_H_0.25 numeric
@attribute WBN_EN_L_0.50 numeric
@attribute WBN_EN_H_0.50 numeric
@attribute WBN_EN_L_0.75 numeric
@attribute WBN_EN_H_0.75 numeric
@attribute WBN_EN_L_1.00 numeric
@attribute WBN_EN_H_1.00 numeric
@attribute WBN_LP_L_0.25 numeric
@attribute WBN_LP_H_0.25 numeric
@attribute WBN_LP_L_0.50 numeric
@attribute WBN_LP_H_0.50 numeric
@attribute WBN_LP_L_0.75 numeric
@attribute WBN_LP_H_0.75 numeric
@attribute WBN_LP_L_1.00 numeric
@attribute WBN_LP_H_1.00 numeric
@attribute XLogP numeric
@attribute PSA numeric
@attribute NumRot numeric
@attribute NumHBA numeric
@attribute NumHBD numeric
@attribute MW numeric
@attribute BBB numeric
@attribute BadGroup numeric
@attribute Outcome {Active,Inactive}

@data
-2.3987,1.7466,-2.5265,2.1662,-2.7639,2.8716,-3.5262,3.7317,-0.7662,1.5358,-1.5565,2.3671,-2.3657,3.2229,-3.1904,4.0905,-1.0868,1.0705,-1.9162,1.8896,-2.7607,2.7392,-3.6126,3.605,1.885,110.39,11,8,1,440.562,0,1,Inactive
-2.3549,1.8184,-2.6122,2.3408,-2.9988,3.2034,-3.6847,4.1119,-0.8344,1.376,-1.7139,2.218,-2.6116,3.1291,-3.5173,4.0604,-0.9944,1.1609,-1.819,2.0758,-2.7026,3.0097,-3.6036,3.9508,3.581,128.73,13,5,1,457.552,0,1,Inactive
-2.3987,1.5314,-2.5267,2.0624,-2.7639,2.8738,-3.5316,3.7524,-0.7826,1.5364,-1.5874,2.37,-2.408,3.2307,-3.2408,4.1054,-1.0875,1.0883,-1.9179,1.9318,-2.7639,2.8022,-3.6177,3.6855,2.301,113.19,10,8,2,473.595,0,0,Inactive
-1.799,1.1221,-2.0331,1.8649,-2.8411,2.702,-3.6749,3.5623,-0.7645,1.5092,-1.5351,2.3333,-2.3194,3.1875,-3.1277,4.0546,-1.0926,1.1037,-1.9333,1.8941,-2.7864,2.7084,-3.6439,3.5489,3.225,54.99,4,4,0,349.496,1,0,Inactive
-2.3983,1.5497,-2.5261,2.1335,-2.7799,2.9501,-3.5316,3.8142,-0.7826,1.5365,-1.5874,2.3708,-2.408,3.2326,-3.2408,4.1087,-1.0875,1.0769,-1.9179,1.9209,-2.7639,2.7949,-3.6177,3.6822,2.501,122.42,10,9,2,489.594,0,0,Inactive
-2.3864,1.5982,-2.527,2.3553,-2.8639,3.2458,-3.6685,4.1679,-0.867,1.3409,-1.7648,2.1647,-2.6741,3.0762,-3.5886,4.0118,-0.9579,1.1731,-1.7748,2.1012,-2.6654,3.0442,-3.574,3.9926,3.393,72.8,10,6,1,457.615,0,0,Inactive
-1.7741,1.6797,-2.246,2.3914,-2.9348,3.2834,-3.7235,4.2329,-0.8538,2.3347,-1.7272,2.465,-2.613,3.222,-3.5065,4.2028,-0.9622,1.3606,-1.7683,2.2984,-2.641,3.2789,-3.5323,4.2685,5.72,50.48,4,4,0,472.564,1,0,Inactive
-1.598,2.36,-2.0556,2.7444,-2.6998,3.27,-3.3919,3.9099,-0.7559,2.4014,-1.522,2.6728,-2.2935,3.1071,-3.0683,3.8727,-0.8995,1.0682,-1.5841,1.9119,-2.29,2.7871,-3.0078,3.669,2.749,124.49,5,5,3,450.442,0,0,Inactive
-1.4839,1.5123,-1.8693,2.0601,-2.4663,2.7409,-3.1946,3.4904,-0.7723,1.2594,-1.5514,1.9406,-2.3335,2.7028,-3.1175,3.4951,-1.0187,1.0709,-1.6635,1.8619,-2.3708,2.6665,-3.104,3.4779,3.689,78.51,7,6,2,425.573,0,0,Inactive
-2.3163,1.8835,-2.5667,2.4736,-3.0141,3.3669,-3.8935,4.316,-0.817,1.4366,-1.727,2.35,-2.6631,3.3211,-3.6086,4.3076,-1.0098,1.1935,-1.8877,2.1583,-2.8179,3.144,-3.762,4.1368,3.963,108.17,7,5,0,434.452,0,1,Inactive
-2.3424,2.2599,-2.5995,2.5882,-2.9963,3.0257,-3.4971,3.6833,-0.6444,2.4011,-1.3095,2.6675,-1.9965,3.0513,-2.7006,3.5953,-0.84,1.0255,-1.5146,1.8213,-2.2216,2.6328,-2.9391,3.4495,3.093,42.68,6,3,0,305.296,1,0,Inactive
-2.2554,1.8583,-2.3812,2.2946,-2.689,2.9071,-3.5222,3.7257,-0.7663,1.5356,-1.557,2.3665,-2.3669,3.2218,-3.1922,4.0887,-1.0874,1.0653,-1.9175,1.8816,-2.7625,2.7301,-3.6148,3.5951,0.861,109.95,8,7,2,328.39,0,0,Inactive
-1.7741,1.6796,-2.246,2.3903,-2.9348,3.2809,-3.7235,4.2293,-0.8538,1.3697,-1.7272,2.2535,-2.613,3.2158,-3.5065,4.1978,-0.9622,1.3604,-1.7683,2.2975,-2.641,3.2773,-3.5323,4.2662,5.559,50.48,4,4,0,454.574,1,0,Inactive
-1.8226,1.6131,-2.1076,2.3281,-2.853,3.1884,-3.6862,4.0919,-0.8294,1.3749,-1.7074,2.2143,-2.6042,3.1219,-3.5092,4.0495,-0.9947,1.1417,-1.8214,2.0504,-2.7065,2.9811,-3.6082,3.919,1.977,110.99,10,6,1,460.6,0,0,Inactive
-1.4991,1.5546,-1.8886,2.0812,-2.6916,2.8776,-3.5299,3.7542,-0.7802,1.5364,-1.5815,2.3705,-2.399,3.2318,-3.2295,4.1072,-1.0875,1.0823,-1.9179,1.925,-2.7637,2.7962,-3.6172,3.6806,1.928,116.85,9,7,2,444.557,0,0,Inactive
-2.2078,2.1429,-2.3265,2.467,-2.6917,2.957,-3.5299,3.7534,-0.7802,1.5367,-1.5815,2.3706,-2.399,3.2312,-3.2295,4.1051,-1.0875,1.0736,-1.9179,1.9107,-2.7637,2.7773,-3.6172,3.6577,1.092,133.5,11,10,2,494.614,0,0,Inactive
-2.4165,1.6122,-2.5388,2.3679,-2.8586,3.2657,-3.6761,4.197,-0.8679,1.3464,-1.7683,2.1847,-2.6809,3.109,-3.5991,4.0559,-0.9602,1.1772,-1.7912,2.114,-2.687,3.0668,-3.5997,4.0252,4.08,70,7,6,0,450.535,1,0,Inactive
-2.3987,1.4061,-2.5268,1.9086,-2.7645,2.6594,-3.5032,3.4768,-0.7694,1.5644,-1.5448,2.4008,-2.3222,3.2484,-3.1004,4.0999,-1.0823,1.0609,-1.9049,1.8471,-2.7367,2.6485,-3.5714,3.4606,1.865,87.33,7,7,1,423.579,0,0,Inactive
-1.8225,1.6805,-2.2443,2.3909,-2.93,3.2773,-3.7163,4.2205,-0.8538,1.367,-1.7267,2.2455,-2.612,3.2029,-3.5048,4.1802,-0.9591,1.3585,-1.7644,2.291,-2.6365,3.2663,-3.5272,4.2506,3.712,65.26,6,4,1,381.476,1,0,Inactive
-2.2477,1.8625,-2.385,2.3481,-2.7699,3.08,-3.5648,3.8904,-0.7474,1.364,-1.5516,2.1448,-2.3817,2.9832,-3.2242,3.8406,-1.0393,0.917,-1.8352,1.7551,-2.6751,2.6203,-3.5259,3.4923,2.794,85.34,3,5,1,276.336,0,0,Inactive
-2.2607,1.7533,-2.3883,2.168,-2.6392,2.8011,-3.1313,3.5714,-0.7244,1.2183,-1.4861,1.8746,-2.2595,2.6419,-3.0379,3.4349,-0.8768,0.9988,-1.6354,1.6301,-2.4139,2.4159,-3.1965,3.2222,1.803,72.47,8,5,1,293.363,0,2,Inactive
-2.3987,1.8506,-2.5268,2.3149,-2.7646,3.0086,-3.236,3.8036,-0.7905,1.2355,-1.5934,1.9344,-2.4017,2.7524,-3.2127,3.5995,-0.9477,1.0633,-1.7065,1.8673,-2.5016,2.6988,-3.3058,3.545,2.501,90.93,8,7,1,427.497,0,1,Inactive
-2.2595,1.8512,-2.3867,2.3155,-2.6371,3.0063,-3.199,3.7978,-0.7913,1.2362,-1.5952,1.9353,-2.4045,2.7533,-3.2163,3.6006,-0.9477,1.127,-1.7062,1.9311,-2.5009,2.7564,-3.3046,3.5959,2.237,90.93,8,7,1,447.915,0,1,Inactive
-2.2647,1.8506,-2.3887,2.3132,-2.6394,3.0015,-3.2383,3.7907,-0.7993,1.2344,-1.6064,1.9311,-2.4177,2.7488,-3.2313,3.5967,-0.9478,1.1107,-1.7067,1.9217,-2.5021,2.7512,-3.3067,3.5941,3.023,81.7,7,6,1,411.498,0,1,Inactive
-2.2842,2.1768,-2.4098,2.3412,-2.6668,3.0509,-3.1953,3.8666,-0.7936,1.2384,-1.6008,1.9472,-2.4129,2.7747,-3.2276,3.6303,-0.9479,1.0351,-1.7079,1.8481,-2.5054,2.6947,-3.3123,3.554,2.445,100.16,6,8,1,441.48,0,0,Inactive
-2.2841,1.8502,-2.4089,2.3145,-2.6643,3.0057,-3.1771,3.7967,-0.7575,1.2357,-1.5455,1.9416,-2.3426,2.7673,-3.1436,3.6192,-0.9505,0.9709,-1.7125,1.7798,-2.5068,2.6251,-3.3079,3.4821,2.235,109.94,6,6,1,443.565,0,0,Inactive
-2.2841,1.8501,-2.4089,2.3166,-2.6643,3.0184,-3.1867,3.8215,-0.7901,2.3347,-1.5938,2.4637,-2.4036,2.8585,-3.2164,3.646,-0.9478,1.11,-1.7067,1.9221,-2.5023,2.7535,-3.307,3.5984,3.225,81.7,6,6,1,441.499,0,0,Inactive
-2.4005,1.8508,-2.5304,2.32,-2.7936,3.0345,-3.277,3.8503,-0.7949,1.237,-1.6043,1.9432,-2.4188,2.7699,-3.2357,3.6249,-0.9484,1.0195,-1.7104,1.837,-2.5097,2.6851,-3.3186,3.5449,2.058,100.16,8,8,1,443.496,0,1,Inactive
-2.4164,1.8507,-2.5386,2.3152,-2.7707,3.0095,-3.237,3.805,-0.7904,1.2356,-1.5933,1.9351,-2.4016,2.7536,-3.2126,3.6013,-0.9477,1.0636,-1.7065,1.8681,-2.5016,2.7003,-3.3058,3.5471,2.924,90.93,9,7,1,441.524,0,1,Inactive
-2.261,1.8508,-2.3873,2.3137,-2.6379,3.0012,-3.1991,3.7878,-0.7875,1.2346,-1.5868,1.93,-2.3919,2.7432,-3.2001,3.5858,-0.9477,1.1008,-1.706,1.8946,-2.5003,2.7115,-3.3032,3.5458,3.621,107,9,6,1,443.565,0,1,Inactive
-2.3987,1.8506,-2.5268,2.3146,-2.7646,3.0078,-3.236,3.8022,-0.7905,1.2354,-1.5934,1.9337,-2.4017,2.7511,-3.2127,3.5978,-0.9477,1.063,-1.7065,1.8666,-2.5016,2.6976,-3.3058,3.5433,2.143,90.93,7,7,1,413.47,0,1,Inactive
-2.2647,1.8506,-2.3888,2.3138,-2.6397,3.0036,-3.2284,3.7946,-0.7907,1.2364,-1.5941,1.9374,-2.4029,2.7571,-3.2145,3.6055,-0.9477,1.0889,-1.7065,1.8843,-2.5016,2.7155,-3.3058,3.5618,2.437,84.94,7,7,1,426.513,0,1,Inactive
-2.4015,1.8523,-2.6728,2.3233,-3.0831,3.0268,-3.5891,3.8246,-0.7565,1.2429,-1.5435,1.9674,-2.34,2.7947,-3.1406,3.6449,-0.9497,1.0309,-1.7101,1.8378,-2.5036,2.6736,-3.3043,3.5233,3.016,120.14,9,6,1,447.553,0,1,Inactive
-2.3874,1.8509,-2.5285,2.3238,-2.8006,3.0502,-3.2828,3.8708,-0.7954,1.2372,-1.6057,1.9448,-2.4213,2.7729,-3.2394,3.629,-0.9486,1.0324,-1.7122,1.84,-2.5132,2.6853,-3.3236,3.5447,1.79,100.16,8,8,1,443.496,0,1,Inactive
-2.2506,1.8888,-2.388,2.4301,-2.6882,3.1457,-3.2434,3.9238,-0.7853,1.2246,-1.5823,1.915,-2.3853,2.7238,-3.1917,3.5609,-0.9091,1.1003,-1.6773,1.8931,-2.4728,2.708,-3.2753,3.5389,2.87,87.85,6,6,1,371.433,0,2,Inactive
-2.2495,1.889,-2.388,2.4297,-2.6891,3.1451,-3.2539,3.9236,-0.7937,1.2248,-1.5955,1.9147,-2.4021,2.7263,-3.2114,3.567,-0.9091,1.1061,-1.6775,1.9133,-2.4734,2.7384,-3.2765,3.5759,3.961,78.62,4,5,1,355.434,0,1,Inactive
-2.399,1.5191,-2.527,2.1673,-2.7931,2.9522,-3.249,3.764,-0.7799,1.2169,-1.5751,1.8724,-2.3756,2.6651,-3.1785,3.4923,-0.8605,1.0717,-1.5493,1.8852,-2.3296,2.7166,-3.1251,3.5546,2.736,66.02,8,6,1,385.46,1,0,Inactive
-1.8084,1.6553,-2.2036,2.4224,-3.0109,3.3323,-3.8943,4.2834,-0.8186,1.4306,-1.73,2.3392,-2.6672,3.3063,-3.6137,4.289,-1.0108,1.191,-1.8895,2.1519,-2.8206,3.1337,-3.7654,4.1227,3.396,101.48,7,5,2,409.49,0,0,Inactive
-2.264,1.8498,-2.3845,2.2968,-2.6357,2.9759,-3.1873,3.7762,-0.7907,1.2215,-1.5934,1.9173,-2.4012,2.7453,-3.2114,3.6001,-0.911,1.062,-1.683,1.872,-2.481,2.7125,-3.2856,3.5669,2.559,103.87,6,5,2,437.561,0,2,Inactive
-2.2217,2.1803,-2.3528,2.3187,-2.5529,2.9663,-3.1086,3.774,-0.7807,1.2285,-1.5687,1.8817,-2.3591,2.6852,-3.1506,3.5259,-0.8337,1.1131,-1.4967,1.9326,-2.2648,2.7728,-3.0481,3.6214,5.504,57.23,10,6,0,459.542,1,0,Inactive
-1.4662,2.3585,-1.8168,2.7361,-2.4207,3.2487,-3.0978,3.8746,-0.7751,2.4012,-1.5622,2.6716,-2.3539,3.0847,-3.148,3.6895,-0.869,1.0652,-1.5478,1.8652,-2.2946,2.6819,-3.0707,3.5054,3.735,73.13,3,5,2,328.29,0,0,Inactive
-2.3568,2.2432,-2.4932,2.6604,-3.0335,3.2662,-3.7628,4.1179,-0.8549,1.3217,-1.7391,2.126,-2.6347,3.0198,-3.5354,3.9382,-0.872,1.1517,-1.7002,2.0725,-2.5886,3.0037,-3.4891,3.9383,3.592,76.74,4,4,1,302.326,0,0,Inactive
-1.4667,1.5445,-2.0104,2.1298,-2.7786,2.9097,-3.5907,3.7548,-0.7876,1.3723,-1.5804,2.1677,-2.3755,3.0218,-3.2144,3.8949,-1.0774,1.0785,-1.8735,1.8897,-2.7111,2.7284,-3.5612,3.5901,2.681,131.08,5,6,2,408.527,0,1,Inactive
-2.367,1.2298,-2.4995,2.0156,-2.779,2.844,-3.3039,3.6831,-0.7962,1.52,-1.6051,2.1837,-2.419,2.8985,-3.2356,3.6686,-0.9715,1.4334,-1.5877,2.0334,-2.3575,2.8068,-3.1619,3.6326,3.987,29.54,2,5,0,300.358,1,1,Inactive
-2.4359,2.0644,-2.5623,2.4685,-2.8012,2.9996,-3.2454,3.6147,-0.7761,1.2158,-1.5627,1.8303,-2.3531,2.5802,-3.1453,3.3767,-0.8613,1.0687,-1.5117,1.8652,-2.2383,2.6733,-3.0157,3.4857,2.667,75.63,9,5,2,307.39,0,0,Inactive
-2.4164,1.8656,-2.5385,2.33,-2.7699,2.9972,-3.209,3.7517,-0.7765,1.2616,-1.5611,1.9349,-2.3492,2.7035,-3.1393,3.5071,-0.9768,1.0601,-1.6689,1.8507,-2.4281,2.6589,-3.2004,3.4761,3.232,76.66,8,6,2,374.481,0,0,Inactive
-2.2545,2.23,-2.3805,2.5684,-2.627,3.1029,-3.2809,3.8482,-0.8127,1.2957,-1.6312,2.0404,-2.4522,2.9034,-3.2743,3.7967,-0.8891,1.2035,-1.5679,2.1043,-2.2598,3.0114,-3.0164,3.9206,4.405,197.18,24,13,5,681.786,0,3,Inactive
-1.49,1.4515,-1.8698,2.1332,-2.4349,2.9419,-3.1064,3.7818,-0.7626,1.2915,-1.5388,2.0228,-2.32,2.8413,-3.1038,3.6875,-0.8768,1.046,-1.5587,1.8507,-2.3075,2.6978,-3.079,3.5558,0.846,115.22,2,8,2,456.454,0,0,Inactive
-2.4163,1.1407,-2.5384,1.8494,-2.7696,2.6286,-3.2069,3.4212,-0.7748,1.1036,-1.5554,1.6924,-2.3379,2.4728,-3.1212,3.2716,-1.0128,1.0598,-1.5403,1.8446,-2.2275,2.6407,-2.9824,3.4412,3.996,41.93,11,4,1,349.515,1,0,Inactive
-2.4164,1.929,-2.5387,2.4632,-2.7736,3.1753,-3.3256,3.9668,-0.8039,1.2553,-1.6253,1.9926,-2.452,2.8443,-3.281,3.7218,-1.0006,1.0322,-1.6813,1.8906,-2.4714,2.7711,-3.2864,3.6581,5.975,132.74,10,7,0,589.801,0,1,Inactive
-2.3834,1.8664,-2.5263,2.355,-2.8092,3.1082,-3.2808,3.9179,-0.7871,1.2631,-1.5901,1.9457,-2.3982,2.735,-3.2086,3.5611,-0.9782,0.9937,-1.6812,1.7945,-2.4603,2.626,-3.2575,3.4673,0.89,95.12,8,8,2,378.425,0,1,Inactive
-2.3834,1.8664,-2.5263,2.3556,-2.8092,3.1095,-3.2808,3.9199,-0.7871,1.2633,-1.5901,1.9468,-2.3982,2.7372,-3.2086,3.5642,-0.9782,0.9954,-1.6812,1.7969,-2.4603,2.6292,-3.2575,3.4713,2.869,95.12,12,8,2,420.506,0,2,Inactive
-2.3827,2.2243,-2.5118,2.5782,-2.8062,3.2003,-3.3514,4.0088,-0.7961,2.4015,-1.6075,2.6748,-2.4243,3.1224,-3.2436,3.8531,-0.9082,1.4342,-1.6818,2.049,-2.484,2.8663,-3.294,3.7402,6.794,78.9,6,8,0,585.575,0,2,Inactive
-2.3987,1.889,-2.5268,2.4304,-2.7645,3.1481,-3.2553,3.9304,-0.7886,1.2255,-1.5896,1.9179,-2.3962,2.731,-3.2056,3.5724,-0.9092,1.063,-1.678,1.8659,-2.4747,2.6949,-3.2788,3.5371,2.975,87.85,4,6,1,357.406,0,1,Inactive
-2.264,1.8476,-2.3846,2.2915,-2.7658,2.9674,-3.5814,3.7745,-0.7767,1.3642,-1.5651,2.1465,-2.3817,2.989,-3.2229,3.8522,-1.0391,1.1315,-1.8341,1.9411,-2.6733,2.7723,-3.5234,3.6228,4.913,104.49,9,5,1,432.973,0,1,Inactive
-2.2472,1.5412,-2.387,2.2171,-2.7724,3.0027,-3.5661,3.8299,-0.7514,1.3638,-1.5553,2.1445,-2.3843,2.9829,-3.226,3.8407,-1.0391,0.9192,-1.8346,1.7568,-2.6743,2.6232,-3.525,3.4963,4.59,76.11,6,4,1,316.445,0,2,Inactive
-2.2472,1.5412,-2.387,2.2169,-2.7725,3.0018,-3.5664,3.8284,-0.7509,1.3638,-1.5552,2.1443,-2.3848,2.9824,-3.2268,3.8399,-1.0393,0.9151,-1.8352,1.7543,-2.6753,2.6204,-3.5261,3.4931,2.506,76.11,1,4,1,272.348,0,1,Inactive
-2.2187,1.8634,-2.3371,2.3029,-2.6004,2.9699,-3.1763,3.7548,-0.7771,1.277,-1.5657,1.9881,-2.3592,2.7924,-3.1558,3.628,-0.8594,1.1555,-1.5547,1.9632,-2.3087,2.8009,-3.0893,3.6486,4.287,80.75,6,6,0,482.33,0,1,Inactive
-2.263,1.8604,-2.3833,2.2905,-2.6342,2.9329,-3.1757,3.6914,-0.7748,1.2736,-1.5625,1.9697,-2.3558,2.7509,-3.1519,3.5624,-0.8594,1.0668,-1.554,1.8697,-2.3067,2.6905,-3.0865,3.5188,2.588,63.68,4,5,0,313.353,1,0,Inactive
-2.2035,2.2277,-2.3182,2.5566,-2.5522,3.0275,-2.9532,3.5886,-0.6974,1.2614,-1.3958,1.8832,-2.0946,2.5582,-2.7938,3.2557,-0.8164,0.9332,-1.4415,1.629,-2.0923,2.3513,-2.7566,3.0821,6.173,76.66,10,6,2,434.621,0,1,Inactive
-2.2585,1.9478,-2.3773,2.3868,-2.6244,3.0026,-3.1296,3.7253,-0.7748,1.3536,-1.5613,2.0509,-2.3523,2.8223,-3.1456,3.6219,-0.8596,1.1301,-1.5391,1.9347,-2.2747,2.752,-3.0368,3.5757,4.132,79.2,6,6,1,352.818,0,1,Inactive
-1.3268,2.098,-1.6444,2.5228,-2.334,3.1285,-3.1198,3.8497,-0.7938,1.2257,-1.599,1.8839,-2.4086,2.6708,-3.2202,3.4952,-0.8639,1.0742,-1.57,1.882,-2.3507,2.7124,-3.1508,3.5499,1.596,86.63,2,5,3,259.261,0,1,Inactive
-1.3262,2.0872,-1.6345,2.4964,-2.3194,3.0385,-3.1069,3.6965,-0.7827,1.52,-1.5781,2.1832,-2.3789,2.8946,-3.1828,3.6558,-0.8629,1.4332,-1.5444,2.0284,-2.3119,2.788,-3.1081,3.6002,2.699,66.4,2,6,2,260.249,1,1,Inactive
-1.3171,2.0459,-1.942,2.4184,-2.7603,3.012,-3.6039,3.9164,-0.8126,1.554,-1.636,2.4135,-2.4693,3.3066,-3.3113,4.2188,-1.0817,1.1937,-1.9117,2.1091,-2.7595,3.0378,-3.6161,3.9737,3.398,159,6,10,2,559.714,0,1,Inactive
-2.3834,1.8494,-2.5264,2.3279,-2.8105,3.1008,-3.2952,3.9274,-0.7977,1.2249,-1.6114,1.9317,-2.4302,2.7669,-3.2513,3.6281,-0.9115,1.0035,-1.6894,1.8267,-2.4966,2.6841,-3.3117,3.5515,3.965,83.09,7,7,1,483.605,0,1,Inactive
-2.3984,1.4515,-2.526,2.2304,-2.7772,3.0634,-3.3015,3.9188,-0.7971,1.521,-1.6108,2.1946,-2.4309,2.946,-3.2544,3.7738,-1.0432,1.4323,-1.6361,2.0496,-2.4129,2.8846,-3.2288,3.76,6.714,38.77,3,6,0,414.461,1,1,Inactive
-2.2639,2.1767,-2.3843,2.3472,-2.6313,3.0325,-3.097,3.8162,-0.7812,1.2623,-1.5735,1.9394,-2.3695,2.718,-3.1675,3.5331,-0.9773,1.0298,-1.6722,1.8249,-2.4361,2.6455,-3.2151,3.4758,2.218,85.89,6,7,2,346.383,0,1,Inactive
-2.2838,1.8658,-2.408,2.3449,-2.6613,3.0824,-3.1015,3.8942,-0.7831,1.521,-1.5808,2.1907,-2.3851,2.92,-3.1929,3.7059,-0.9774,1.4319,-1.6732,2.0232,-2.4403,2.7868,-3.226,3.6067,3.68,104.73,5,9,3,389.408,0,1,Inactive
-2.2411,2.2246,-2.3668,2.5464,-2.6186,3.0124,-3.0216,3.5796,-0.5335,1.2672,-1.1537,1.9169,-1.819,2.6217,-2.5002,3.3434,-0.9318,0.8329,-1.581,1.4467,-2.2643,2.1527,-2.9555,2.8786,1.503,101.73,9,7,2,327.425,0,2,Inactive
-2.2637,1.8883,-2.3882,2.4302,-2.6891,3.1499,-3.2368,3.935,-0.7891,1.2241,-1.5906,1.9168,-2.3976,2.7299,-3.2073,3.5713,-0.9092,1.0597,-1.6781,1.8616,-2.4749,2.6906,-3.279,3.5331,3.077,98.85,4,6,2,357.406,0,2,Inactive
-1.6224,1.2616,-2.184,2.1285,-2.9293,3.0654,-3.7574,4.0232,-0.7906,1.3984,-1.6421,2.2854,-2.5181,3.2369,-3.4039,4.2052,-1.0285,1.191,-1.8131,2.1394,-2.6679,3.1102,-3.546,4.0871,7.624,47.57,2,3,0,451.618,1,1,Inactive
-2.4163,1.866,-2.5385,2.33,-2.7698,2.9952,-3.2087,3.7475,-0.7765,1.2612,-1.5611,1.9322,-2.3492,2.6983,-3.1392,3.4998,-0.9767,1.06,-1.6686,1.8498,-2.4274,2.6569,-3.1994,3.4728,3.787,76.66,11,6,2,374.481,0,1,Inactive
-2.2838,1.8656,-2.408,2.3307,-2.6611,3.0031,-3.1103,3.7688,-0.7772,1.5205,-1.565,2.1859,-2.3586,2.9035,-3.1557,3.6746,-0.977,1.4337,-1.6697,2.0365,-2.4299,2.8015,-3.2043,3.6127,3.718,84.5,5,8,2,373.409,0,1,Inactive
-2.4163,1.8659,-2.5385,2.3298,-2.7698,2.9948,-3.2087,3.7467,-0.7765,1.2611,-1.5611,1.9318,-2.3492,2.6974,-3.1392,3.4984,-0.9767,1.0593,-1.6686,1.8487,-2.4275,2.6553,-3.1995,3.4707,2.377,76.66,8,6,2,346.427,0,1,Inactive
-2.2838,1.8656,-2.408,2.3303,-2.6613,3.0012,-3.1126,3.7647,-0.7769,1.5205,-1.5641,2.1855,-2.3568,2.9016,-3.1528,3.6707,-0.9768,1.4337,-1.6689,2.036,-2.4283,2.8003,-3.2016,3.6108,3.657,84.5,5,8,2,373.409,0,1,Inactive
-2.2628,1.8716,-2.3828,2.3279,-2.6288,3.0205,-3.0821,3.8207,-0.7686,1.2366,-1.5448,1.9525,-2.3249,2.7823,-3.1072,3.6362,-0.8354,1.1065,-1.5213,1.9163,-2.2586,2.7573,-3.016,3.6136,3.027,103.87,6,5,2,345.42,0,0,Inactive
-1.2964,2.1553,-1.9772,2.7358,-2.7541,3.4504,-3.5691,4.2413,-0.7612,1.3729,-1.5884,2.1775,-2.4401,3.0454,-3.3022,3.9333,-1.0405,1.0498,-1.8481,1.8625,-2.7028,2.7486,-3.5691,3.6466,3.726,122.37,0,5,2,342.468,0,1,Inactive
-2.2575,1.9561,-2.3762,2.3949,-2.6249,3.0466,-3.1108,3.8281,-0.7727,2.3346,-1.5505,2.4613,-2.3308,2.8665,-3.1128,3.7033,-0.8214,1.1401,-1.5003,1.9928,-2.2325,2.8594,-2.9836,3.7305,4.682,59.16,6,3,0,343.398,1,0,Inactive
-2.2841,1.85,-2.409,2.3152,-2.665,3.0115,-3.1934,3.8091,-0.7893,2.3347,-1.5913,2.462,-2.3992,2.8403,-3.2101,3.6316,-0.9477,1.1102,-1.7062,1.9204,-2.5008,2.7493,-3.3043,3.5918,3.794,81.7,6,6,1,455.526,0,0,Inactive
-2.399,1.8503,-2.5165,2.3511,-2.7353,3.1221,-3.2089,3.9501,-0.7989,1.2387,-1.6143,1.9522,-2.4349,2.787,-3.2577,3.6492,-0.9479,1.065,-1.7087,1.8788,-2.5082,2.7301,-3.3184,3.5946,3.403,111.16,8,8,2,491.968,0,0,Inactive
-2.2841,1.8501,-2.4089,2.3187,-2.6643,3.0302,-3.1859,3.8455,-0.7952,2.3347,-1.6059,2.4645,-2.4224,2.8759,-3.2418,3.6732,-0.9478,1.1351,-1.7073,1.9586,-2.504,2.8012,-3.3106,3.6551,3.847,81.7,6,6,1,475.944,0,0,Inactive
-2.3815,1.8502,-2.5049,2.3299,-2.7297,3.0698,-3.2076,3.8879,-0.7946,1.2372,-1.6033,1.943,-2.4171,2.7686,-3.2334,3.6227,-0.9479,1.0308,-1.7082,1.8404,-2.5062,2.6852,-3.3139,3.5433,2.358,111.16,7,8,2,443.496,0,0,Inactive
-1.4811,2.2733,-2.0041,2.7346,-2.7287,3.4956,-3.5379,4.3656,-0.764,2.4015,-1.5594,2.6782,-2.4288,3.3206,-3.3151,4.2348,-1.1037,1.1299,-1.9276,2.0049,-2.778,2.9275,-3.6487,3.8656,1.939,138.51,6,7,2,480.424,0,0,Inactive
-2.3987,1.8501,-2.5268,2.3156,-2.7647,3.0124,-3.2371,3.8101,-0.7905,1.2365,-1.5934,1.9386,-2.4017,2.7591,-3.2128,3.6085,-0.9478,1.0645,-1.7065,1.8705,-2.5018,2.7046,-3.306,3.5532,3.548,90.93,7,7,1,467.562,0,0,Inactive
-2.2841,1.85,-2.4089,2.3137,-2.6646,3.0044,-3.2402,3.7959,-0.7993,1.2353,-1.6064,1.9347,-2.4177,2.7544,-3.2314,3.604,-0.9478,1.1113,-1.7067,1.9235,-2.5022,2.7548,-3.3069,3.5996,3.501,81.7,6,6,1,437.536,0,0,Inactive
